Time,Info1,Info2,Info3,Fail_Rate,Delay,Out_Flow,Traffic,Request,Label
18153,4308.0,1355.0,10711.0,15891108.0,7450.0,1.240,719,11012.0,0
18154,4386.0,1344.0,10689.0,15971351.0,7517.0,1.040,715,11072.0,0
18155,4357.0,1309.0,10666.0,15793626.0,7467.0,1.150,743,11034.0,0
18156,4298.0,1329.0,10640.0,15807026.0,7363.0,1.040,656,10972.0,0
18157,4327.0,1341.0,10621.0,15757618.0,7389.0,1.070,724,10931.0,0
18158,4302.0,1323.0,10630.0,15678733.0,7353.0,1.160,656,10953.0,0
18159,4298.0,1316.0,10643.0,15718600.0,7407.0,1.290,671,10963.0,0
18160,4259.0,1325.0,10584.0,15612793.0,7297.0,0.990,680,10881.0,0
18161,4223.0,1340.0,10586.0,15566087.0,7232.0,1.180,711,10861.0,0
18162,4221.0,1329.0,10564.0,15535816.0,7288.0,1.040,691,10853.0,0
18163,4193.0,1342.0,10623.0,15502277.0,7227.0,0.960,680,10826.0,0
18164,4216.0,1320.0,10627.0,15529746.0,7242.0,1.010,688,10827.0,0
18165,4212.0,1322.0,10593.0,15597840.0,7290.0,0.960,679,10797.0,0
18166,4214.0,1331.0,10564.0,15641642.0,7278.0,1.010,684,10789.0,0
18167,4229.0,1312.0,10549.0,15627536.0,7280.0,1.270,701,10787.0,0
18168,4258.0,1356.0,10561.0,15552075.0,7315.0,1.20,709,10833.0,0
18169,4293.0,1347.0,10562.0,15643391.0,7352.0,1.750,702,10849.0,0
18170,4320.0,1321.0,10589.0,15678784.0,7398.0,1.020,710,10903.0,0
18171,4335.0,1320.0,10579.0,15684706.0,7402.0,1.130,726,10951.0,0
18172,4348.0,1333.0,10592.0,15743520.0,7398.0,1.250,666,10958.0,0
18173,4342.0,1339.0,10604.0,15744322.0,7363.0,1.130,683,10939.0,0
18174,4318.0,1320.0,10587.0,15684711.0,7354.0,1.010,726,10891.0,0
18175,4370.0,1309.0,10530.0,15637907.0,7370.0,1.020,709,10923.0,0
18176,4309.0,1330.0,10550.0,15581026.0,7362.0,1.110,699,10874.0,0
18177,4291.0,1322.0,10573.0,15632553.0,7302.0,0.890,731,10863.0,0
18178,4302.0,1343.0,10539.0,15615810.0,7347.0,0.950,691,10824.0,0
18179,4345.0,1342.0,10546.0,15428859.0,7372.0,1.020,688,10881.0,0
18180,4292.0,1344.0,10526.0,15512541.0,7336.0,0.910,709,10826.0,0
18181,4300.0,1367.0,10538.0,15619898.0,7330.0,1.440,749,10864.0,0
18182,4238.0,1355.0,10556.0,15628544.0,7316.0,1.210,709,10813.0,0
18183,4218.0,1343.0,10532.0,15619671.0,7229.0,1.040,662,10846.0,0
18184,4280.0,1349.0,10570.0,15664627.0,7337.0,1.110,734,10939.0,0
18185,4256.0,1335.0,10554.0,15724371.0,7294.0,0.90,675,10963.0,0
18186,4229.0,1313.0,10553.0,15655911.0,7264.0,1.070,686,10931.0,0
18187,4183.0,1343.0,10551.0,15697977.0,7176.0,1.30,686,10867.0,0
18188,4212.0,1358.0,10534.0,15710914.0,7276.0,0.950,699,10897.0,0
18189,4242.0,1356.0,10510.0,15595184.0,7381.0,1.250,703,10901.0,0
18190,4217.0,1324.0,10547.0,15551494.0,7277.0,1.220,723,10978.0,0
18191,4262.0,1327.0,10550.0,15699830.0,7300.0,1.140,740,11018.0,0
18192,4248.0,1326.0,10571.0,15730536.0,7330.0,1.010,726,10985.0,0
18193,4268.0,1356.0,10603.0,15781151.0,7313.0,1.010,693,10997.0,0
18194,4180.0,1349.0,10593.0,15775751.0,7234.0,0.840,705,10931.0,0
18195,4223.0,1338.0,10590.0,15679786.0,7297.0,1.060,683,10939.0,0
18196,4205.0,1320.0,10631.0,15683658.0,7254.0,1.10,732,10924.0,0
18197,4211.0,1332.0,10656.0,15758173.0,7284.0,0.870,681,10915.0,0
18198,4209.0,1336.0,10656.0,15754982.0,7305.0,1.050,703,10919.0,0
18199,4223.0,1344.0,10654.0,15847167.0,7295.0,1.040,699,10939.0,0
18200,4227.0,1331.0,10664.0,15752994.0,7329.0,0.950,706,10907.0,0
18201,4269.0,1350.0,10682.0,15725027.0,7332.0,1.230,701,10969.0,0
18202,4254.0,1350.0,10685.0,15749263.0,7320.0,0.890,689,10912.0,0
18203,4277.0,1324.0,10711.0,15721006.0,7359.0,1.060,716,10946.0,0
18204,4263.0,1351.0,10701.0,15800864.0,7318.0,0.990,694,10962.0,0
18205,4252.0,1337.0,10665.0,15771695.0,7322.0,1.430,711,10877.0,0
18206,4298.0,1365.0,10705.0,15758096.0,7421.0,1.050,740,10980.0,0
18207,4323.0,1348.0,10720.0,15832288.0,7410.0,0.970,687,10984.0,0
18208,4309.0,1338.0,10731.0,15803413.0,7367.0,0.960,696,10950.0,0
18209,4210.0,1343.0,10679.0,15827325.0,7307.0,0.840,695,10807.0,0
18210,4301.0,1357.0,10693.0,15660797.0,7382.0,1.010,697,10876.0,0
18211,4388.0,1341.0,10719.0,15726179.0,7483.0,1.120,694,11026.0,0
18212,4376.0,1344.0,10705.0,15826740.0,7490.0,1.110,703,10989.0,0
18213,4379.0,1346.0,10650.0,15752398.0,7489.0,1.150,709,10951.0,0
18214,4387.0,1358.0,10690.0,15738816.0,7493.0,1.040,716,10986.0,0
18215,4455.0,1350.0,10694.0,15833644.0,7557.0,1.10,668,11028.0,0
18216,4421.0,1361.0,10710.0,15807218.0,7521.0,0.9399999999999999,702,11013.0,0
18217,4362.0,1363.0,10706.0,15836224.0,7498.0,0.930,752,10972.0,0
18218,4365.0,1371.0,10691.0,15816934.0,7434.0,1.150,720,10974.0,0
18219,4416.0,1348.0,10702.0,15869201.0,7510.0,1.170,706,11050.0,0
18220,4419.0,1361.0,10752.0,15992247.0,7557.0,1.210,727,11078.0,0
18221,4403.0,1354.0,10778.0,16122386.0,7505.0,1.30,718,11089.0,0
18222,4375.0,1373.0,10734.0,16005477.0,7481.0,1.040,772,11039.0,0
18223,4417.0,1383.0,10825.0,16004526.0,7515.0,1.170,714,11123.0,0
18224,4401.0,1368.0,10779.0,16031437.0,7504.0,1.080,702,11121.0,0
18225,4365.0,1384.0,10760.0,15982801.0,7469.0,1.140,747,11037.0,0
18226,4377.0,1378.0,10750.0,15816648.0,7467.0,0.980,746,11018.0,0
18227,4394.0,1351.0,10779.0,15896354.0,7483.0,0.960,708,11042.0,0
18228,4384.0,1364.0,10764.0,15856718.0,7464.0,1.120,720,11005.0,0
18229,4368.0,1367.0,10736.0,15907254.0,7417.0,0.90,694,11018.0,0
18230,4415.0,1390.0,10764.0,15868769.0,7474.0,1.060,722,11067.0,0
18231,4435.0,1350.0,10729.0,15907496.0,7496.0,1.20,698,11114.0,0
18232,4375.0,1336.0,10690.0,15847207.0,7422.0,1.040,732,10986.0,0
18233,4378.0,1359.0,10728.0,15720779.0,7458.0,1.170,709,10973.0,0
18234,4350.0,1359.0,10716.0,15749715.0,7408.0,1.0,710,10960.0,0
18235,4343.0,1351.0,10719.0,15865484.0,7445.0,1.160,715,10964.0,0
18236,4334.0,1351.0,10716.0,15773835.0,7434.0,1.110,715,10938.0,0
18237,4383.0,1335.0,10711.0,15755267.0,7460.0,1.060,713,10959.0,0
18238,4341.0,1355.0,10745.0,15764468.0,7405.0,1.090,723,10979.0,0
18239,4369.0,1359.0,10712.0,15800064.0,7462.0,1.120,747,11037.0,0
18240,4381.0,1361.0,10707.0,15871236.0,7524.0,0.990,744,11053.0,0
18241,4333.0,1386.0,10762.0,15922522.0,7464.0,0.950,673,10967.0,0
18242,4318.0,1363.0,10721.0,15848632.0,7392.0,1.10,706,10982.0,0
18243,4304.0,1356.0,10726.0,15774849.0,7394.0,0.990,727,10927.0,0
18244,4303.0,1369.0,10706.0,15820905.0,7413.0,1.130,730,10911.0,0
18245,4337.0,1386.0,10760.0,15835585.0,7402.0,1.280,721,10963.0,0
18246,4338.0,1389.0,10784.0,15791448.0,7442.0,0.970,745,10976.0,0
18247,4303.0,1360.0,10730.0,15779408.0,7431.0,0.9399999999999999,718,10950.0,0
18248,4366.0,1375.0,10789.0,15772556.0,7530.0,1.110,756,10990.0,0
18249,4364.0,1358.0,10777.0,15814437.0,7480.0,0.840,690,10982.0,0
18250,4370.0,1351.0,10773.0,15729900.0,7456.0,1.120,721,11017.0,0
18251,4380.0,1349.0,10776.0,15760751.0,7455.0,0.930,702,11047.0,0
18252,4361.0,1364.0,10758.0,15762495.0,7464.0,0.970,692,10998.0,0
18253,4395.0,1361.0,10816.0,15741907.0,7509.0,1.080,745,11041.0,0
18254,4403.0,1363.0,10809.0,15884303.0,7513.0,0.990,738,11103.0,0
18255,4399.0,1378.0,10774.0,15988949.0,7520.0,0.970,732,11048.0,0
18256,4371.0,1357.0,10759.0,15948456.0,7459.0,1.070,713,11008.0,0
18257,4380.0,1377.0,10729.0,15868082.0,7479.0,0.840,711,10970.0,0
18258,4367.0,1382.0,10705.0,15612722.0,7498.0,0.880,694,10963.0,0
18259,4415.0,1385.0,10729.0,15726246.0,7560.0,1.20,733,11055.0,0
18260,4357.0,1375.0,10744.0,15798085.0,7469.0,0.890,698,10984.0,0
18261,4318.0,1377.0,10731.0,15809518.0,7417.0,1.020,745,10944.0,0
18262,4396.0,1356.0,10748.0,15843230.0,7496.0,1.0,736,11028.0,0
18263,4406.0,1374.0,10752.0,15856544.0,7518.0,1.130,735,11047.0,0
18264,4394.0,1378.0,10739.0,15967210.0,7476.0,1.170,699,11037.0,0
18265,4369.0,1381.0,10759.0,15889634.0,7496.0,1.150,702,10995.0,0
18266,4371.0,1393.0,10711.0,15866298.0,7482.0,0.970,730,10968.0,0
18267,4386.0,1385.0,10719.0,15756863.0,7517.0,1.230,694,10954.0,0
18268,4402.0,1379.0,10767.0,15672085.0,7505.0,1.230,702,11015.0,0
18269,4372.0,1350.0,10742.0,15805623.0,7493.0,1.110,754,10990.0,0
18270,4423.0,1392.0,10752.0,15849257.0,7548.0,1.290,718,11065.0,0
18271,4398.0,1381.0,10748.0,15878276.0,7500.0,1.020,723,10997.0,0
18272,4381.0,1396.0,10725.0,15859622.0,7511.0,1.110,717,10971.0,0
18273,4402.0,1380.0,10762.0,15871700.0,7467.0,0.790,711,11023.0,0
18274,4383.0,1385.0,10756.0,16015092.0,7442.0,0.950,724,11006.0,0
18275,4402.0,1398.0,10751.0,15946052.0,7474.0,1.130,734,11052.0,0
18276,4392.0,1396.0,10788.0,15964684.0,7550.0,1.0,745,11045.0,0
18277,4342.0,1393.0,10758.0,16031655.0,7398.0,0.9399999999999999,713,11022.0,0
18278,4353.0,1393.0,10802.0,15906481.0,7449.0,1.080,722,11037.0,0
18279,4379.0,1384.0,10770.0,15884273.0,7469.0,0.920,706,11084.0,0
18280,4353.0,1382.0,10782.0,15986812.0,7469.0,1.110,748,11045.0,0
18281,4411.0,1396.0,10807.0,16026197.0,7541.0,1.010,761,11153.0,0
18282,4394.0,1376.0,10830.0,15950621.0,7536.0,1.140,727,11114.0,0
18283,4369.0,1382.0,10889.0,16024331.0,7509.0,1.080,724,11083.0,0
18284,4360.0,1393.0,10878.0,16006971.0,7500.0,1.060,714,11090.0,0
18285,4412.0,1365.0,10900.0,16053480.0,7552.0,1.020,711,11180.0,0
18286,4429.0,1370.0,10895.0,16144130.0,7541.0,0.890,760,11219.0,0
18287,4400.0,1376.0,10898.0,16143272.0,7532.0,1.110,722,11194.0,0
18288,4429.0,1370.0,10916.0,16203984.0,7572.0,1.090,771,11219.0,0
18289,4429.0,1358.0,10923.0,16188789.0,7572.0,0.860,710,11237.0,0
18290,4402.0,1355.0,10960.0,16249342.0,7544.0,0.830,738,11217.0,0
18291,4446.0,1381.0,10942.0,16309825.0,7614.0,0.970,710,11271.0,0
18292,4445.0,1384.0,10930.0,16374139.0,7612.0,1.170,741,11234.0,0
18293,4497.0,1397.0,10936.0,16271165.0,7639.0,1.080,703,11283.0,0
18294,4496.0,1368.0,10923.0,16263636.0,7635.0,1.170,756,11270.0,0
18295,4436.0,1387.0,10945.0,16240389.0,7562.0,1.210,713,11198.0,0
18296,4454.0,1391.0,10917.0,16093877.0,7614.0,0.920,727,11211.0,0
18297,4454.0,1376.0,10899.0,16055806.0,7665.0,1.050,730,11187.0,0
18298,4382.0,1384.0,10877.0,15976450.0,7555.0,0.910,715,11086.0,0
18299,4466.0,1375.0,10865.0,15983062.0,7618.0,1.350,754,11185.0,0
18300,4420.0,1399.0,10898.0,16037613.0,7594.0,0.910,708,11120.0,0
18301,4428.0,1385.0,10852.0,16040890.0,7597.0,1.330,720,11119.0,0
18302,4372.0,1388.0,10870.0,16008190.0,7506.0,1.280,753,11044.0,0
18303,4360.0,1389.0,10823.0,15841550.0,7502.0,1.050,733,11061.0,0
18304,4370.0,1427.0,10799.0,15878154.0,7439.0,0.960,726,11033.0,0
18305,4383.0,1376.0,10814.0,15904343.0,7474.0,0.990,756,11064.0,0
18306,4387.0,1399.0,10763.0,15937672.0,7503.0,1.170,696,11085.0,0
18307,4405.0,1393.0,10771.0,15938076.0,7526.0,0.950,730,11083.0,0
18308,4379.0,1365.0,10755.0,15908985.0,7485.0,1.050,745,11069.0,0
18309,4408.0,1397.0,10796.0,16019984.0,7518.0,1.170,767,11132.0,0
18310,4444.0,1401.0,10796.0,16078884.0,7578.0,0.880,744,11156.0,0
18311,4472.0,1387.0,10804.0,16133023.0,7609.0,0.930,736,11188.0,0
18312,4423.0,1405.0,10781.0,16153413.0,7543.0,1.20,745,11162.0,0
18313,4423.0,1387.0,10782.0,16141266.0,7502.0,1.150,720,11174.0,0
18314,4466.0,1412.0,10740.0,16170902.0,7551.0,0.980,760,11196.0,0
18315,4469.0,1405.0,10784.0,16147782.0,7636.0,1.040,736,11225.0,0
18316,4449.0,1373.0,10779.0,16174534.0,7577.0,1.050,727,11189.0,0
18317,4419.0,1384.0,10745.0,16119596.0,7545.0,1.070,724,11142.0,0
18318,4480.0,1391.0,10737.0,16040518.0,7601.0,1.270,782,11216.0,0
18319,4520.0,1413.0,10723.0,16077912.0,7629.0,0.990,733,11264.0,0
18320,4549.0,1390.0,10711.0,16175340.0,7674.0,0.930,723,11282.0,0
18321,4501.0,1395.0,10719.0,16114824.0,7602.0,0.910,776,11214.0,0
18322,4448.0,1388.0,10733.0,16108214.0,7514.0,0.870,710,11179.0,0
18323,4443.0,1392.0,10745.0,16071630.0,7555.0,1.230,728,11171.0,0
18324,4523.0,1385.0,10738.0,16187432.0,7635.0,1.190,745,11265.0,0
18325,4493.0,1384.0,10722.0,16154122.0,7588.0,1.270,739,11224.0,0
18326,4470.0,1403.0,10735.0,16098652.0,7616.0,0.990,746,11173.0,0
18327,4458.0,1411.0,10710.0,16113695.0,7550.0,1.290,716,11171.0,0
18328,4502.0,1366.0,10697.0,16131591.0,7622.0,1.240,723,11243.0,0
18329,4461.0,1408.0,10680.0,16135968.0,7598.0,1.230,744,11186.0,0
18330,4487.0,1408.0,10735.0,16113896.0,7639.0,1.270,762,11205.0,0
18331,4445.0,1414.0,10702.0,16102939.0,7598.0,1.10,756,11142.0,0
18332,4438.0,1410.0,10661.0,16003392.0,7578.0,1.050,770,11104.0,0
18333,4402.0,1406.0,10568.0,15818119.0,7493.0,1.230,708,11051.0,0
18334,4402.0,1402.0,10595.0,15852745.0,7462.0,0.990,752,11083.0,0
18335,4420.0,1395.0,10587.0,15850641.0,7513.0,0.970,718,11085.0,0
18336,4443.0,1413.0,10555.0,15930625.0,7514.0,1.270,758,11120.0,0
18337,4444.0,1407.0,10553.0,15982343.0,7498.0,1.080,740,11135.0,0
18338,4479.0,1424.0,10521.0,16046475.0,7514.0,1.20,741,11174.0,0
18339,4471.0,1419.0,10559.0,16087773.0,7530.0,0.930,743,11159.0,0
18340,4471.0,1419.0,10549.0,16081138.0,7524.0,1.050,734,11193.0,0
18341,4485.0,1415.0,10561.0,16064048.0,7530.0,0.930,765,11210.0,0
18342,4550.0,1397.0,10573.0,16202745.0,7577.0,1.080,732,11303.0,0
18343,4570.0,1401.0,10551.0,16296923.0,7651.0,1.290,744,11327.0,0
18344,4505.0,1414.0,10550.0,16303225.0,7551.0,1.0,712,11248.0,0
18345,4537.0,1410.0,10567.0,16263370.0,7550.0,1.070,765,11298.0,0
18346,4572.0,1435.0,10607.0,16289126.0,7640.0,1.180,734,11342.0,0
18347,4541.0,1414.0,10593.0,16359185.0,7617.0,1.760,761,11304.0,0
18348,4558.0,1431.0,10613.0,16393999.0,7688.0,1.090,763,11344.0,0
18349,4590.0,1413.0,10611.0,16394629.0,7706.0,1.020,778,11383.0,0
18350,4580.0,1421.0,10597.0,16409688.0,7705.0,1.10,771,11419.0,0
18351,4612.0,1428.0,10682.0,16458037.0,7751.0,1.0,727,11454.0,0
18352,4617.0,1437.0,10697.0,16489345.0,7731.0,0.9399999999999999,748,11480.0,0
18353,4613.0,1409.0,10694.0,16562744.0,7739.0,0.970,723,11503.0,0
18354,4586.0,1407.0,10688.0,16606988.0,7716.0,1.280,747,11454.0,0
18355,4609.0,1422.0,10663.0,16527624.0,7738.0,0.970,719,11487.0,0
18356,4629.0,1433.0,10695.0,16482224.0,7777.0,0.910,758,11510.0,0
18357,4628.0,1432.0,10719.0,16452518.0,7811.0,1.180,740,11512.0,0
18358,4601.0,1418.0,10734.0,16550740.0,7771.0,0.960,737,11521.0,0
18359,4626.0,1420.0,10778.0,16585833.0,7820.0,1.060,788,11589.0,0
18360,4617.0,1421.0,10760.0,16591969.0,7813.0,1.190,727,11545.0,0
18361,4615.0,1426.0,10752.0,16561646.0,7796.0,1.310,753,11536.0,0
18362,4643.0,1421.0,10729.0,16539325.0,7820.0,0.8100000000000001,796,11532.0,0
18363,4603.0,1425.0,10685.0,16391607.0,7787.0,1.150,754,11475.0,0
18364,4599.0,1416.0,10653.0,16327380.0,7738.0,1.190,757,11473.0,0
18365,4608.0,1436.0,10643.0,16247464.0,7724.0,1.550,781,11459.0,0
18366,4574.0,1449.0,10629.0,16267423.0,7681.0,1.030,759,11426.0,0
18367,4574.0,1433.0,10611.0,16207330.0,7657.0,1.030,729,11393.0,0
18368,4583.0,1435.0,10610.0,16281778.0,7686.0,1.290,738,11408.0,0
18369,4561.0,1452.0,10572.0,16301782.0,7658.0,1.080,762,11405.0,0
18370,4601.0,1442.0,10589.0,16245732.0,7700.0,1.120,746,11443.0,0
18371,4618.0,1450.0,10585.0,16277216.0,7744.0,1.050,700,11447.0,0
18372,4602.0,1417.0,10574.0,16379325.0,7720.0,1.040,744,11447.0,0
18373,4587.0,1452.0,10590.0,16383085.0,7708.0,1.020,736,11440.0,0
18374,4598.0,1436.0,10618.0,16277977.0,7687.0,1.080,734,11437.0,0
18375,4616.0,1414.0,10597.0,16329607.0,7701.0,1.060,771,11451.0,0
18376,4591.0,1440.0,10592.0,16312595.0,7693.0,1.120,785,11445.0,0
18377,4611.0,1447.0,10588.0,16295101.0,7729.0,1.230,781,11497.0,0
18378,4594.0,1450.0,10588.0,16264688.0,7728.0,1.470,751,11487.0,0
18379,4635.0,1459.0,10611.0,16340376.0,7753.0,1.130,788,11524.0,0
18380,4654.0,1442.0,10598.0,16333123.0,7764.0,1.510,761,11569.0,0
18381,4670.0,1438.0,10626.0,16474736.0,7798.0,0.990,742,11583.0,0
18382,4652.0,1451.0,10604.0,16490785.0,7849.0,1.310,789,11558.0,0
18383,4659.0,1429.0,10624.0,16352642.0,7838.0,1.110,768,11546.0,0
18384,4659.0,1445.0,10628.0,16386618.0,7820.0,1.030,738,11579.0,0
18385,4682.0,1437.0,10631.0,16416306.0,7813.0,1.330,746,11608.0,0
18386,4655.0,1444.0,10601.0,16377699.0,7828.0,0.910,772,11573.0,0
18387,4641.0,1446.0,10589.0,16373340.0,7810.0,1.350,774,11520.0,0
18388,4630.0,1446.0,10545.0,16284805.0,7814.0,1.40,768,11539.0,0
18389,4593.0,1415.0,10455.0,16224830.0,7770.0,1.130,757,11382.0,0
18390,4593.0,1441.0,10440.0,15997651.0,7781.0,1.30,759,11350.0,0
18391,4569.0,1466.0,10456.0,16038675.0,7729.0,0.960,755,11351.0,0
18392,4560.0,1453.0,10441.0,16004489.0,7702.0,1.0,749,11313.0,0
18393,4563.0,1426.0,10393.0,15905865.0,7719.0,1.230,739,11327.0,0
18394,4542.0,1417.0,10346.0,15927189.0,7668.0,1.050,791,11258.0,0
18395,4539.0,1453.0,10301.0,15898427.0,7657.0,1.370,753,11204.0,0
18396,4518.0,1454.0,10332.0,15844407.0,7644.0,1.120,694,11227.0,0
18397,4541.0,1458.0,10320.0,15977497.0,7667.0,1.050,713,11234.0,0
18398,4530.0,1494.0,10311.0,15963313.0,7675.0,1.120,739,11242.0,0
18399,4534.0,1468.0,10322.0,15976717.0,7672.0,1.210,734,11234.0,0
18400,4549.0,1451.0,10357.0,15924999.0,7700.0,1.120,739,11321.0,0
18401,4535.0,1463.0,10356.0,15984774.0,7715.0,0.970,764,11267.0,0
18402,4562.0,1463.0,10389.0,16044447.0,7709.0,1.290,735,11293.0,0
18403,4599.0,1458.0,10407.0,16040651.0,7763.0,1.080,748,11337.0,0
18404,4548.0,1491.0,10439.0,16168329.0,7742.0,1.130,742,11320.0,0
18405,4581.0,1453.0,10448.0,16182634.0,7776.0,1.010,767,11366.0,0
18406,4590.0,1448.0,10477.0,16299147.0,7801.0,1.170,739,11404.0,0
18407,4640.0,1436.0,10473.0,16346459.0,7901.0,1.170,721,11455.0,0
18408,4630.0,1444.0,10491.0,16339630.0,7927.0,1.150,725,11476.0,0
18409,4621.0,1461.0,10564.0,16390685.0,7880.0,1.090,768,11491.0,0
18410,4655.0,1460.0,10575.0,16455687.0,7908.0,1.150,748,11587.0,0
18411,4668.0,1454.0,10596.0,16507693.0,7920.0,1.120,766,11628.0,0
18412,4637.0,1473.0,10590.0,16590297.0,7856.0,1.040,741,11538.0,0
18413,4672.0,1465.0,10665.0,16560645.0,7921.0,1.190,745,11594.0,0
18414,4738.0,1472.0,10636.0,16590040.0,7961.0,1.180,755,11695.0,0
18415,4726.0,1446.0,10664.0,16567204.0,8002.0,1.090,722,11675.0,0
18416,4728.0,1457.0,10675.0,16580113.0,8031.0,1.170,762,11682.0,0
18417,4733.0,1458.0,10724.0,16593591.0,8096.0,1.110,756,11683.0,0
18418,4725.0,1466.0,10739.0,16641243.0,8141.0,1.110,747,11672.0,0
18419,4795.0,1491.0,10724.0,16614277.0,8193.0,1.320,758,11799.0,0
18420,4779.0,1472.0,10780.0,16638073.0,8221.0,1.20,771,11799.0,0
18421,4764.0,1474.0,10794.0,16769968.0,8186.0,1.210,755,11807.0,0
18422,4800.0,1461.0,10803.0,16788796.0,8227.0,1.220,811,11812.0,0
18423,4789.0,1476.0,10805.0,16692351.0,8254.0,1.090,758,11780.0,0
18424,4836.0,1470.0,10900.0,16808827.0,8314.0,1.10,730,11892.0,0
18425,4821.0,1480.0,10814.0,16902899.0,8299.0,1.290,751,11826.0,0
18426,4879.0,1469.0,10908.0,16775485.0,8368.0,1.130,755,11886.0,0
18427,4854.0,1483.0,10965.0,16873549.0,8386.0,1.050,761,11937.0,0
18428,4853.0,1477.0,11024.0,16968490.0,8433.0,1.280,760,12028.0,0
18429,4844.0,1473.0,10987.0,17079470.0,8408.0,1.420,709,11993.0,0
18430,4821.0,1464.0,11002.0,17012896.0,8386.0,1.0,734,11950.0,0
18431,4886.0,1464.0,11024.0,16908929.0,8473.0,0.960,754,12018.0,0
18432,4903.0,1461.0,11047.0,16939460.0,8527.0,1.180,753,12019.0,0
18433,4876.0,1462.0,11079.0,16944575.0,8513.0,0.90,781,12049.0,0
18434,4905.0,1458.0,11086.0,16970080.0,8577.0,1.190,762,12081.0,0
18435,4881.0,1473.0,11123.0,16976261.0,8527.0,1.260,739,12063.0,0
18436,4841.0,1456.0,11106.0,16920073.0,8526.0,0.90,736,11989.0,0
18437,4890.0,1469.0,11102.0,16852629.0,8574.0,1.0,713,12029.0,0
18438,4877.0,1470.0,11178.0,17044162.0,8554.0,1.180,783,12107.0,0
18439,4908.0,1474.0,11216.0,17186641.0,8589.0,1.210,762,12125.0,0
18440,4911.0,1473.0,11257.0,17135603.0,8638.0,1.110,761,12158.0,0
18441,4920.0,1477.0,11324.0,17270896.0,8609.0,1.120,731,12233.0,0
18442,4944.0,1485.0,11336.0,17347260.0,8693.0,0.930,763,12286.0,0
18443,4958.0,1478.0,11394.0,17329430.0,8693.0,1.190,758,12331.0,0
18444,4983.0,1473.0,11460.0,17395871.0,8744.0,1.180,745,12381.0,0
18445,4991.0,1447.0,11474.0,17442370.0,8724.0,1.150,768,12355.0,0
18446,4960.0,1451.0,11466.0,17540685.0,8669.0,1.220,772,12358.0,0
18447,4970.0,1492.0,11476.0,17508041.0,8720.0,1.160,759,12359.0,0
18448,4986.0,1466.0,11501.0,17464460.0,8721.0,1.030,736,12392.0,0
18449,5004.0,1472.0,11595.0,17479776.0,8771.0,1.170,761,12425.0,0
18450,5028.0,1495.0,11579.0,17628243.0,8817.0,1.340,759,12449.0,0
18451,5023.0,1483.0,11571.0,17674787.0,8818.0,1.120,789,12470.0,0
18452,5048.0,1489.0,11585.0,17702513.0,8877.0,1.220,752,12483.0,0
18453,5038.0,1470.0,11630.0,17581175.0,8806.0,1.120,753,12482.0,0
18454,5058.0,1487.0,11666.0,17629595.0,8890.0,0.890,768,12507.0,0
18455,5078.0,1481.0,11663.0,17717585.0,8970.0,1.080,786,12530.0,0
18456,5104.0,1466.0,11630.0,17750527.0,9023.0,1.20,755,12501.0,0
18457,5067.0,1485.0,11701.0,17586407.0,8991.0,1.110,770,12494.0,0
18458,5101.0,1458.0,11687.0,17655897.0,8964.0,1.260,763,12546.0,0
18459,5053.0,1469.0,11700.0,17723882.0,8930.0,1.230,764,12518.0,0
18460,5010.0,1495.0,11714.0,17713094.0,8904.0,0.950,734,12442.0,0
18461,5045.0,1495.0,11685.0,17577833.0,8967.0,1.20,753,12450.0,0
18462,5018.0,1493.0,11644.0,17431248.0,8938.0,1.160,772,12444.0,0
18463,5046.0,1499.0,11688.0,17431783.0,8994.0,0.920,763,12489.0,0
18464,4994.0,1504.0,11685.0,17566223.0,8963.0,1.240,764,12429.0,0
18465,4973.0,1505.0,11658.0,17472108.0,8923.0,1.090,805,12400.0,0
18466,4988.0,1490.0,11672.0,17336712.0,8964.0,1.20,749,12411.0,0
18467,4970.0,1480.0,11625.0,17294361.0,8952.0,1.230,796,12370.0,0
18468,4994.0,1509.0,11665.0,17254378.0,8975.0,1.140,768,12398.0,0
18469,5031.0,1481.0,11705.0,17482293.0,9027.0,0.980,757,12462.0,0
18470,5025.0,1488.0,11708.0,17480742.0,9069.0,1.140,809,12468.0,0
18471,5036.0,1477.0,11744.0,17564944.0,9055.0,1.230,760,12499.0,0
18472,5060.0,1488.0,11635.0,17484063.0,9124.0,1.0,781,12385.0,0
18473,5042.0,1508.0,11841.0,17625872.0,9151.0,1.210,765,12547.0,0
18474,5073.0,1499.0,11810.0,17686244.0,9172.0,0.950,750,12586.0,0
18475,5107.0,1498.0,11869.0,17753196.0,9232.0,1.010,747,12643.0,0
18476,5080.0,1489.0,11837.0,17600609.0,9171.0,1.090,810,12526.0,0
18477,5068.0,1488.0,11862.0,17569867.0,9207.0,0.920,751,12521.0,0
18478,5074.0,1484.0,12005.0,17554977.0,9266.0,1.220,745,12569.0,0
18479,5135.0,1497.0,12050.0,17773459.0,9319.0,1.380,753,12639.0,0
18480,5110.0,1504.0,12038.0,17782053.0,9289.0,1.030,770,12641.0,0
18481,5081.0,1481.0,12069.0,17773323.0,9242.0,1.050,751,12632.0,0
18482,5084.0,1488.0,12049.0,17748223.0,9276.0,1.310,805,12600.0,0
18483,5134.0,1504.0,12095.0,17534426.0,9392.0,1.30,790,12678.0,0
