Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label
17969,1.10,623,4197.0,1291.0,9811.0,15325477.0,1.10,623,0
17970,0.820,613,4241.0,1301.0,9802.0,15370360.0,0.820,613,0
17971,0.850,625,4226.0,1294.0,9777.0,15289676.0,0.850,625,0
17972,1.140,657,4190.0,1310.0,9705.0,15174208.0,1.140,657,0
17973,1.050,630,4236.0,1314.0,9699.0,15025401.0,1.050,630,0
17974,0.860,623,4201.0,1304.0,9745.0,15151964.0,0.860,623,0
17975,1.070,648,4204.0,1281.0,9752.0,15243145.0,1.070,648,0
17976,0.90,614,4125.0,1302.0,9718.0,15232222.0,0.90,614,0
17977,1.030,618,4231.0,1269.0,9708.0,15317652.0,1.030,618,0
17978,0.950,634,4195.0,1299.0,9737.0,15372942.0,0.950,634,0
17979,1.010,639,4228.0,1313.0,9703.0,15407030.0,1.010,639,0
17980,0.9399999999999999,625,4195.0,1323.0,9716.0,15345426.0,0.9399999999999999,625,0
17981,1.0,604,4229.0,1306.0,9676.0,15272439.0,1.0,604,0
17982,0.9399999999999999,662,4226.0,1289.0,9702.0,15338200.0,0.9399999999999999,662,0
17983,1.140,653,4236.0,1301.0,9726.0,15424524.0,1.140,653,0
17984,1.060,627,4257.0,1313.0,9694.0,15504921.0,1.060,627,0
17985,0.730,583,4307.0,1304.0,9738.0,15500909.0,0.730,583,0
17986,0.790,633,4332.0,1315.0,9773.0,15597805.0,0.790,633,0
17987,1.0,634,4354.0,1291.0,9720.0,15610434.0,1.0,634,0
17988,1.070,631,4400.0,1292.0,9768.0,15643320.0,1.070,631,0
17989,0.970,588,4394.0,1301.0,9767.0,15710048.0,0.970,588,0
17990,1.060,623,4435.0,1323.0,9823.0,15679491.0,1.060,623,0
17991,0.820,645,4494.0,1318.0,9849.0,15950583.0,0.820,645,0
17992,1.450,645,4437.0,1302.0,9825.0,16061295.0,1.450,645,0
17993,0.8100000000000001,627,4426.0,1323.0,9848.0,15978223.0,0.8100000000000001,627,0
17994,0.950,637,4490.0,1316.0,9808.0,15970037.0,0.950,637,0
17995,0.790,643,4481.0,1314.0,9847.0,15929874.0,0.790,643,0
17996,0.830,615,4551.0,1327.0,9866.0,16074414.0,0.830,615,0
17997,0.890,630,4564.0,1323.0,9905.0,16137435.0,0.890,630,0
17998,1.070,667,4522.0,1330.0,9904.0,16167095.0,1.070,667,0
17999,1.050,618,4537.0,1335.0,9940.0,16231417.0,1.050,618,0
18000,0.6899999999999999,622,4568.0,1320.0,9977.0,16109217.0,0.6899999999999999,622,0
18001,1.030,627,4606.0,1332.0,9932.0,16201879.0,1.030,627,0
18002,0.950,611,4559.0,1329.0,9959.0,16218843.0,0.950,611,0
18003,1.120,637,4595.0,1298.0,9953.0,16033367.0,1.120,637,0
18004,0.950,637,4632.0,1319.0,9930.0,16091448.0,0.950,637,0
18005,0.730,635,4609.0,1285.0,9952.0,15963748.0,0.730,635,0
18006,0.860,655,4596.0,1322.0,9917.0,16048163.0,0.860,655,0
18007,0.8100000000000001,633,4588.0,1344.0,9910.0,16115207.0,0.8100000000000001,633,0
18008,0.890,607,4608.0,1332.0,9941.0,16065916.0,0.890,607,0
18009,0.970,632,4596.0,1341.0,9911.0,16099388.0,0.970,632,0
18010,0.990,624,4611.0,1332.0,9958.0,16081433.0,0.990,624,0
18011,0.980,627,4615.0,1328.0,9980.0,16238917.0,0.980,627,0
18012,0.920,604,4638.0,1332.0,9980.0,16276995.0,0.920,604,0
18013,0.950,679,4634.0,1330.0,9991.0,16352147.0,0.950,679,0
18014,1.120,665,4625.0,1316.0,10004.0,16405483.0,1.120,665,0
18015,0.8100000000000001,646,4676.0,1335.0,10066.0,16381090.0,0.8100000000000001,646,0
18016,0.870,635,4711.0,1334.0,10052.0,16538986.0,0.870,635,0
18017,1.020,633,4689.0,1342.0,10171.0,16514106.0,1.020,633,0
18018,0.8100000000000001,605,4733.0,1358.0,10239.0,16565968.0,0.8100000000000001,605,0
18019,1.190,622,4722.0,1352.0,10251.0,16691584.0,1.190,622,0
18020,0.890,656,4732.0,1352.0,10300.0,16793070.0,0.890,656,0
18021,0.750,633,4785.0,1338.0,10345.0,16896172.0,0.750,633,0
18022,0.920,676,4789.0,1328.0,10430.0,16902391.0,0.920,676,0
18023,0.840,651,4728.0,1340.0,10519.0,16943257.0,0.840,651,0
18024,0.820,663,4756.0,1344.0,10612.0,16987301.0,0.820,663,0
18025,0.950,633,4775.0,1331.0,10615.0,16893963.0,0.950,633,0
18026,0.950,615,4871.0,1364.0,10685.0,17029967.0,0.950,615,0
18027,1.030,655,4817.0,1365.0,10675.0,17121688.0,1.030,655,0
18028,1.090,617,4833.0,1312.0,10760.0,17183304.0,1.090,617,0
18029,1.050,614,4842.0,1316.0,10823.0,17269778.0,1.050,614,0
18030,1.250,661,4836.0,1325.0,10826.0,17345610.0,1.250,661,0
18031,0.960,688,4810.0,1354.0,10868.0,17308612.0,0.960,688,0
18032,1.220,634,4849.0,1348.0,10976.0,17281812.0,1.220,634,0
18033,0.9399999999999999,648,4831.0,1356.0,10982.0,17333977.0,0.9399999999999999,648,0
18034,1.110,644,4858.0,1334.0,11054.0,17441395.0,1.110,644,0
18035,1.040,644,4880.0,1350.0,11053.0,17449752.0,1.040,644,0
18036,1.010,627,4921.0,1349.0,11042.0,17501998.0,1.010,627,0
18037,0.930,676,4852.0,1328.0,11108.0,17361013.0,0.930,676,0
18038,0.990,629,4871.0,1322.0,11131.0,17401871.0,0.990,629,0
18039,0.910,608,4830.0,1365.0,11196.0,17422132.0,0.910,608,0
18040,1.030,638,4794.0,1339.0,11182.0,17361729.0,1.030,638,0
18041,1.020,641,4799.0,1347.0,11187.0,17336849.0,1.020,641,0
18042,0.880,647,4870.0,1367.0,11248.0,17320827.0,0.880,647,0
18043,1.130,646,4873.0,1337.0,11307.0,17400878.0,1.130,646,0
18044,0.840,658,4868.0,1342.0,11316.0,17441909.0,0.840,658,0
18045,0.9399999999999999,655,4806.0,1349.0,11312.0,17353131.0,0.9399999999999999,655,0
18046,0.920,610,4790.0,1336.0,11306.0,17360772.0,0.920,610,0
18047,0.990,662,4750.0,1341.0,11344.0,17379703.0,0.990,662,0
18048,1.080,660,4728.0,1331.0,11355.0,17340557.0,1.080,660,0
18049,0.930,632,4708.0,1342.0,11382.0,17344376.0,0.930,632,0
18050,0.840,663,4756.0,1345.0,11380.0,17232159.0,0.840,663,0
18051,1.460,706,4700.0,1348.0,11369.0,17262883.0,1.460,706,0
18052,0.840,667,4722.0,1359.0,11392.0,17393393.0,0.840,667,0
18053,1.140,651,4739.0,1323.0,11400.0,17187716.0,1.140,651,0
18054,0.6899999999999999,647,4720.0,1328.0,11408.0,17378811.0,0.6899999999999999,647,0
18055,0.950,666,4712.0,1349.0,11393.0,17305783.0,0.950,666,0
18056,0.970,623,4788.0,1370.0,11423.0,20261431.0,0.970,623,0
18057,1.180,662,4717.0,1355.0,11412.0,17451321.0,1.180,662,0
18058,1.050,653,4709.0,1351.0,11391.0,17264140.0,1.050,653,0
18059,1.010,674,4728.0,1351.0,11426.0,17204691.0,1.010,674,0
18060,1.10,676,4760.0,1336.0,11424.0,17216216.0,1.10,676,0
18061,0.920,653,4569.0,1334.0,11457.0,17202379.0,0.920,653,0
18062,1.30,660,4740.0,1345.0,11460.0,17243423.0,1.30,660,0
18063,1.10,655,4719.0,1334.0,11449.0,17169635.0,1.10,655,0
18064,1.150,647,4655.0,1344.0,11444.0,17115384.0,1.150,647,0
18065,0.890,653,4624.0,1346.0,11421.0,17056656.0,0.890,653,0
18066,0.910,664,4635.0,1335.0,11411.0,17024821.0,0.910,664,0
18067,1.050,684,4634.0,1331.0,11394.0,16892745.0,1.050,684,0
18068,0.830,628,4683.0,1351.0,11440.0,16981385.0,0.830,628,0
18069,1.030,674,4620.0,1347.0,11427.0,16963225.0,1.030,674,0
18070,0.990,640,4628.0,1336.0,11407.0,16972347.0,0.990,640,0
18071,1.030,683,4652.0,1358.0,11411.0,16950494.0,1.030,683,0
18072,1.030,666,4662.0,1354.0,11465.0,17007232.0,1.030,666,0
18073,0.9399999999999999,636,4643.0,1337.0,11484.0,16974666.0,0.9399999999999999,636,0
18074,0.780,628,4630.0,1349.0,11442.0,17030814.0,0.780,628,0
18075,1.010,654,4609.0,1356.0,11452.0,16968429.0,1.010,654,0
18076,1.060,663,4589.0,1347.0,11447.0,16860801.0,1.060,663,0
18077,0.890,662,4554.0,1339.0,11414.0,16898896.0,0.890,662,0
18078,1.150,667,4504.0,1321.0,11432.0,16868557.0,1.150,667,0
18079,1.290,679,4533.0,1337.0,11405.0,16798906.0,1.290,679,0
18080,0.90,675,4502.0,1348.0,11359.0,16670251.0,0.90,675,0
18081,1.030,663,4530.0,1337.0,11422.0,16568496.0,1.030,663,0
18082,1.030,664,4493.0,1345.0,11391.0,16587565.0,1.030,664,0
18083,1.650,664,4467.0,1355.0,11308.0,16454304.0,1.650,664,0
18084,1.130,685,4457.0,1342.0,11273.0,16430959.0,1.130,685,0
18085,0.860,655,4437.0,1350.0,11287.0,16464177.0,0.860,655,0
18086,0.890,645,4469.0,1348.0,11231.0,16424776.0,0.890,645,0
18087,0.880,679,4473.0,1348.0,11217.0,16440713.0,0.880,679,0
18088,1.10,668,4439.0,1356.0,11202.0,16480025.0,1.10,668,0
18089,1.270,675,4480.0,1333.0,11169.0,16448392.0,1.270,675,0
18090,0.860,684,4467.0,1348.0,11185.0,16381657.0,0.860,684,0
18091,1.120,671,4450.0,1321.0,11167.0,16382554.0,1.120,671,0
18092,1.120,706,4418.0,1350.0,11121.0,16347426.0,1.120,706,0
18093,0.740,657,4411.0,1341.0,11124.0,16216632.0,0.740,657,0
18094,1.190,706,4430.0,1328.0,11094.0,16232636.0,1.190,706,0
18095,1.030,684,4411.0,1347.0,11089.0,16201317.0,1.030,684,0
18096,1.050,705,4385.0,1337.0,11062.0,16132599.0,1.050,705,0
18097,0.880,667,4391.0,1341.0,11050.0,16067569.0,0.880,667,0
18098,1.190,672,4368.0,1345.0,10993.0,15946253.0,1.190,672,0
18099,0.850,663,4373.0,1324.0,10940.0,16027124.0,0.850,663,0
18100,1.150,679,4349.0,1329.0,10961.0,15851250.0,1.150,679,0
18101,0.9399999999999999,667,4316.0,1310.0,10966.0,15857921.0,0.9399999999999999,667,0
18102,1.130,703,4334.0,1310.0,10960.0,16012340.0,1.130,703,0
18103,1.140,695,4354.0,1332.0,10982.0,16052591.0,1.140,695,0
18104,1.310,699,4374.0,1344.0,10951.0,16082171.0,1.310,699,0
18105,1.020,669,4411.0,1345.0,10948.0,16088387.0,1.020,669,0
18106,0.910,695,4396.0,1335.0,10939.0,16101991.0,0.910,695,0
18107,1.220,695,4361.0,1322.0,10933.0,16027157.0,1.220,695,0
18108,1.040,683,4384.0,1327.0,10900.0,15989949.0,1.040,683,0
18109,0.920,708,4351.0,1303.0,10893.0,16031006.0,0.920,708,0
18110,1.190,673,4377.0,1316.0,10885.0,15995988.0,1.190,673,0
18111,1.060,676,4386.0,1335.0,10892.0,16001818.0,1.060,676,0
18112,1.180,675,4326.0,1325.0,10822.0,15912652.0,1.180,675,0
18113,0.870,670,4282.0,1325.0,10850.0,15865079.0,0.870,670,0
18114,0.870,698,4348.0,1325.0,10825.0,15875323.0,0.870,698,0
18115,1.010,682,4402.0,1332.0,10806.0,15962339.0,1.010,682,0
18116,1.040,663,4308.0,1324.0,10791.0,15986905.0,1.040,663,0
18117,1.050,667,4326.0,1335.0,10796.0,15879533.0,1.050,667,0
18118,1.140,704,4314.0,1340.0,10773.0,15820285.0,1.140,704,0
18119,1.110,693,4337.0,1345.0,10745.0,15899359.0,1.110,693,0
18120,0.990,667,4357.0,1334.0,10765.0,15884317.0,0.990,667,0
18121,1.070,649,4311.0,1332.0,10760.0,16008696.0,1.070,649,0
18122,1.030,713,4360.0,1344.0,10749.0,15957614.0,1.030,713,0
18123,1.270,696,4340.0,1321.0,10752.0,15892147.0,1.270,696,0
18124,1.190,670,4328.0,1332.0,10742.0,15906123.0,1.190,670,0
18125,1.080,688,4333.0,1346.0,10735.0,15879352.0,1.080,688,0
18126,0.950,668,4306.0,1309.0,10739.0,15860199.0,0.950,668,0
18127,0.870,668,4339.0,1336.0,10771.0,15814008.0,0.870,668,0
18128,1.060,713,4341.0,1333.0,10795.0,15770427.0,1.060,713,0
18129,0.970,655,4344.0,1340.0,10752.0,15815732.0,0.970,655,0
18130,0.90,721,4319.0,1332.0,10782.0,15875032.0,0.90,721,0
18131,0.920,684,4304.0,1320.0,10777.0,15818442.0,0.920,684,0
18132,0.960,708,4307.0,1299.0,10770.0,15746523.0,0.960,708,0
18133,1.080,694,4294.0,1332.0,10772.0,15737898.0,1.080,694,0
18134,0.9399999999999999,676,4319.0,1339.0,10776.0,15820895.0,0.9399999999999999,676,0
18135,1.020,697,4342.0,1335.0,10769.0,15845435.0,1.020,697,0
18136,0.960,694,4318.0,1343.0,10755.0,15863781.0,0.960,694,0
18137,1.090,668,4280.0,1326.0,10752.0,15876244.0,1.090,668,0
18138,1.240,660,4326.0,1341.0,10776.0,15849276.0,1.240,660,0
18139,0.950,681,4261.0,1335.0,10745.0,15816478.0,0.950,681,0
18140,1.090,701,4301.0,1353.0,10776.0,15694518.0,1.090,701,0
18141,0.970,713,4270.0,1319.0,10711.0,15742987.0,0.970,713,0
18142,1.170,685,4261.0,1341.0,10702.0,15766600.0,1.170,685,0
18143,1.10,683,4327.0,1326.0,10721.0,15727017.0,1.10,683,0
18144,1.220,732,4261.0,1317.0,10677.0,15703438.0,1.220,732,0
18145,1.350,715,4269.0,1332.0,10669.0,15601252.0,1.350,715,0
18146,1.210,707,4242.0,1336.0,10644.0,15609399.0,1.210,707,0
18147,0.960,681,4238.0,1351.0,10636.0,15604315.0,0.960,681,0
18148,1.540,752,4269.0,1322.0,10631.0,15531156.0,1.540,752,0
18149,0.780,700,4246.0,1305.0,10617.0,15554161.0,0.780,700,0
18150,0.910,669,4258.0,1314.0,10620.0,15537963.0,0.910,669,0
18151,1.30,689,4260.0,1331.0,10629.0,15594014.0,1.30,689,0
18152,0.850,699,4303.0,1345.0,10679.0,15728459.0,0.850,699,0
18153,1.240,719,4308.0,1355.0,10711.0,15891108.0,1.240,719,0
18154,1.040,715,4386.0,1344.0,10689.0,15971351.0,1.040,715,0
18155,1.150,743,4357.0,1309.0,10666.0,15793626.0,1.150,743,0
18156,1.040,656,4298.0,1329.0,10640.0,15807026.0,1.040,656,0
18157,1.070,724,4327.0,1341.0,10621.0,15757618.0,1.070,724,0
18158,1.160,656,4302.0,1323.0,10630.0,15678733.0,1.160,656,0
18159,1.290,671,4298.0,1316.0,10643.0,15718600.0,1.290,671,0
18160,0.990,680,4259.0,1325.0,10584.0,15612793.0,0.990,680,0
18161,1.180,711,4223.0,1340.0,10586.0,15566087.0,1.180,711,0
18162,1.040,691,4221.0,1329.0,10564.0,15535816.0,1.040,691,0
18163,0.960,680,4193.0,1342.0,10623.0,15502277.0,0.960,680,0
18164,1.010,688,4216.0,1320.0,10627.0,15529746.0,1.010,688,0
18165,0.960,679,4212.0,1322.0,10593.0,15597840.0,0.960,679,0
18166,1.010,684,4214.0,1331.0,10564.0,15641642.0,1.010,684,0
18167,1.270,701,4229.0,1312.0,10549.0,15627536.0,1.270,701,0
18168,1.20,709,4258.0,1356.0,10561.0,15552075.0,1.20,709,0
18169,1.750,702,4293.0,1347.0,10562.0,15643391.0,1.750,702,0
18170,1.020,710,4320.0,1321.0,10589.0,15678784.0,1.020,710,0
18171,1.130,726,4335.0,1320.0,10579.0,15684706.0,1.130,726,0
18172,1.250,666,4348.0,1333.0,10592.0,15743520.0,1.250,666,0
18173,1.130,683,4342.0,1339.0,10604.0,15744322.0,1.130,683,0
18174,1.010,726,4318.0,1320.0,10587.0,15684711.0,1.010,726,0
18175,1.020,709,4370.0,1309.0,10530.0,15637907.0,1.020,709,0
18176,1.110,699,4309.0,1330.0,10550.0,15581026.0,1.110,699,0
18177,0.890,731,4291.0,1322.0,10573.0,15632553.0,0.890,731,0
18178,0.950,691,4302.0,1343.0,10539.0,15615810.0,0.950,691,0
18179,1.020,688,4345.0,1342.0,10546.0,15428859.0,1.020,688,0
18180,0.910,709,4292.0,1344.0,10526.0,15512541.0,0.910,709,0
18181,1.440,749,4300.0,1367.0,10538.0,15619898.0,1.440,749,0
18182,1.210,709,4238.0,1355.0,10556.0,15628544.0,1.210,709,0
18183,1.040,662,4218.0,1343.0,10532.0,15619671.0,1.040,662,0
18184,1.110,734,4280.0,1349.0,10570.0,15664627.0,1.110,734,0
18185,0.90,675,4256.0,1335.0,10554.0,15724371.0,0.90,675,0
18186,1.070,686,4229.0,1313.0,10553.0,15655911.0,1.070,686,0
18187,1.30,686,4183.0,1343.0,10551.0,15697977.0,1.30,686,0
18188,0.950,699,4212.0,1358.0,10534.0,15710914.0,0.950,699,0
18189,1.250,703,4242.0,1356.0,10510.0,15595184.0,1.250,703,0
18190,1.220,723,4217.0,1324.0,10547.0,15551494.0,1.220,723,0
18191,1.140,740,4262.0,1327.0,10550.0,15699830.0,1.140,740,0
18192,1.010,726,4248.0,1326.0,10571.0,15730536.0,1.010,726,0
18193,1.010,693,4268.0,1356.0,10603.0,15781151.0,1.010,693,0
18194,0.840,705,4180.0,1349.0,10593.0,15775751.0,0.840,705,0
18195,1.060,683,4223.0,1338.0,10590.0,15679786.0,1.060,683,0
18196,1.10,732,4205.0,1320.0,10631.0,15683658.0,1.10,732,0
18197,0.870,681,4211.0,1332.0,10656.0,15758173.0,0.870,681,0
18198,1.050,703,4209.0,1336.0,10656.0,15754982.0,1.050,703,0
18199,1.040,699,4223.0,1344.0,10654.0,15847167.0,1.040,699,0
18200,0.950,706,4227.0,1331.0,10664.0,15752994.0,0.950,706,0
18201,1.230,701,4269.0,1350.0,10682.0,15725027.0,1.230,701,0
18202,0.890,689,4254.0,1350.0,10685.0,15749263.0,0.890,689,0
18203,1.060,716,4277.0,1324.0,10711.0,15721006.0,1.060,716,0
18204,0.990,694,4263.0,1351.0,10701.0,15800864.0,0.990,694,0
18205,1.430,711,4252.0,1337.0,10665.0,15771695.0,1.430,711,0
18206,1.050,740,4298.0,1365.0,10705.0,15758096.0,1.050,740,0
18207,0.970,687,4323.0,1348.0,10720.0,15832288.0,0.970,687,0
18208,0.960,696,4309.0,1338.0,10731.0,15803413.0,0.960,696,0
18209,0.840,695,4210.0,1343.0,10679.0,15827325.0,0.840,695,0
18210,1.010,697,4301.0,1357.0,10693.0,15660797.0,1.010,697,0
18211,1.120,694,4388.0,1341.0,10719.0,15726179.0,1.120,694,0
18212,1.110,703,4376.0,1344.0,10705.0,15826740.0,1.110,703,0
18213,1.150,709,4379.0,1346.0,10650.0,15752398.0,1.150,709,0
18214,1.040,716,4387.0,1358.0,10690.0,15738816.0,1.040,716,0
18215,1.10,668,4455.0,1350.0,10694.0,15833644.0,1.10,668,0
18216,0.9399999999999999,702,4421.0,1361.0,10710.0,15807218.0,0.9399999999999999,702,0
18217,0.930,752,4362.0,1363.0,10706.0,15836224.0,0.930,752,0
18218,1.150,720,4365.0,1371.0,10691.0,15816934.0,1.150,720,0
18219,1.170,706,4416.0,1348.0,10702.0,15869201.0,1.170,706,0
18220,1.210,727,4419.0,1361.0,10752.0,15992247.0,1.210,727,0
18221,1.30,718,4403.0,1354.0,10778.0,16122386.0,1.30,718,0
18222,1.040,772,4375.0,1373.0,10734.0,16005477.0,1.040,772,0
18223,1.170,714,4417.0,1383.0,10825.0,16004526.0,1.170,714,0
18224,1.080,702,4401.0,1368.0,10779.0,16031437.0,1.080,702,0
18225,1.140,747,4365.0,1384.0,10760.0,15982801.0,1.140,747,0
18226,0.980,746,4377.0,1378.0,10750.0,15816648.0,0.980,746,0
18227,0.960,708,4394.0,1351.0,10779.0,15896354.0,0.960,708,0
18228,1.120,720,4384.0,1364.0,10764.0,15856718.0,1.120,720,0
18229,0.90,694,4368.0,1367.0,10736.0,15907254.0,0.90,694,0
18230,1.060,722,4415.0,1390.0,10764.0,15868769.0,1.060,722,0
18231,1.20,698,4435.0,1350.0,10729.0,15907496.0,1.20,698,0
18232,1.040,732,4375.0,1336.0,10690.0,15847207.0,1.040,732,0
18233,1.170,709,4378.0,1359.0,10728.0,15720779.0,1.170,709,0
18234,1.0,710,4350.0,1359.0,10716.0,15749715.0,1.0,710,0
18235,1.160,715,4343.0,1351.0,10719.0,15865484.0,1.160,715,0
18236,1.110,715,4334.0,1351.0,10716.0,15773835.0,1.110,715,0
18237,1.060,713,4383.0,1335.0,10711.0,15755267.0,1.060,713,0
18238,1.090,723,4341.0,1355.0,10745.0,15764468.0,1.090,723,0
18239,1.120,747,4369.0,1359.0,10712.0,15800064.0,1.120,747,0
18240,0.990,744,4381.0,1361.0,10707.0,15871236.0,0.990,744,0
18241,0.950,673,4333.0,1386.0,10762.0,15922522.0,0.950,673,0
18242,1.10,706,4318.0,1363.0,10721.0,15848632.0,1.10,706,0
18243,0.990,727,4304.0,1356.0,10726.0,15774849.0,0.990,727,0
18244,1.130,730,4303.0,1369.0,10706.0,15820905.0,1.130,730,0
18245,1.280,721,4337.0,1386.0,10760.0,15835585.0,1.280,721,0
18246,0.970,745,4338.0,1389.0,10784.0,15791448.0,0.970,745,0
18247,0.9399999999999999,718,4303.0,1360.0,10730.0,15779408.0,0.9399999999999999,718,0
18248,1.110,756,4366.0,1375.0,10789.0,15772556.0,1.110,756,0
18249,0.840,690,4364.0,1358.0,10777.0,15814437.0,0.840,690,0
18250,1.120,721,4370.0,1351.0,10773.0,15729900.0,1.120,721,0
18251,0.930,702,4380.0,1349.0,10776.0,15760751.0,0.930,702,0
18252,0.970,692,4361.0,1364.0,10758.0,15762495.0,0.970,692,0
18253,1.080,745,4395.0,1361.0,10816.0,15741907.0,1.080,745,0
18254,0.990,738,4403.0,1363.0,10809.0,15884303.0,0.990,738,0
18255,0.970,732,4399.0,1378.0,10774.0,15988949.0,0.970,732,0
18256,1.070,713,4371.0,1357.0,10759.0,15948456.0,1.070,713,0
18257,0.840,711,4380.0,1377.0,10729.0,15868082.0,0.840,711,0
18258,0.880,694,4367.0,1382.0,10705.0,15612722.0,0.880,694,0
18259,1.20,733,4415.0,1385.0,10729.0,15726246.0,1.20,733,0
18260,0.890,698,4357.0,1375.0,10744.0,15798085.0,0.890,698,0
18261,1.020,745,4318.0,1377.0,10731.0,15809518.0,1.020,745,0
18262,1.0,736,4396.0,1356.0,10748.0,15843230.0,1.0,736,0
18263,1.130,735,4406.0,1374.0,10752.0,15856544.0,1.130,735,0
18264,1.170,699,4394.0,1378.0,10739.0,15967210.0,1.170,699,0
18265,1.150,702,4369.0,1381.0,10759.0,15889634.0,1.150,702,0
18266,0.970,730,4371.0,1393.0,10711.0,15866298.0,0.970,730,0
18267,1.230,694,4386.0,1385.0,10719.0,15756863.0,1.230,694,0
18268,1.230,702,4402.0,1379.0,10767.0,15672085.0,1.230,702,0
18269,1.110,754,4372.0,1350.0,10742.0,15805623.0,1.110,754,0
18270,1.290,718,4423.0,1392.0,10752.0,15849257.0,1.290,718,0
18271,1.020,723,4398.0,1381.0,10748.0,15878276.0,1.020,723,0
18272,1.110,717,4381.0,1396.0,10725.0,15859622.0,1.110,717,0
18273,0.790,711,4402.0,1380.0,10762.0,15871700.0,0.790,711,0
18274,0.950,724,4383.0,1385.0,10756.0,16015092.0,0.950,724,0
18275,1.130,734,4402.0,1398.0,10751.0,15946052.0,1.130,734,0
18276,1.0,745,4392.0,1396.0,10788.0,15964684.0,1.0,745,0
18277,0.9399999999999999,713,4342.0,1393.0,10758.0,16031655.0,0.9399999999999999,713,0
18278,1.080,722,4353.0,1393.0,10802.0,15906481.0,1.080,722,0
18279,0.920,706,4379.0,1384.0,10770.0,15884273.0,0.920,706,0
18280,1.110,748,4353.0,1382.0,10782.0,15986812.0,1.110,748,0
18281,1.010,761,4411.0,1396.0,10807.0,16026197.0,1.010,761,0
18282,1.140,727,4394.0,1376.0,10830.0,15950621.0,1.140,727,0
18283,1.080,724,4369.0,1382.0,10889.0,16024331.0,1.080,724,0
18284,1.060,714,4360.0,1393.0,10878.0,16006971.0,1.060,714,0
18285,1.020,711,4412.0,1365.0,10900.0,16053480.0,1.020,711,0
18286,0.890,760,4429.0,1370.0,10895.0,16144130.0,0.890,760,0
18287,1.110,722,4400.0,1376.0,10898.0,16143272.0,1.110,722,0
18288,1.090,771,4429.0,1370.0,10916.0,16203984.0,1.090,771,0
18289,0.860,710,4429.0,1358.0,10923.0,16188789.0,0.860,710,0
18290,0.830,738,4402.0,1355.0,10960.0,16249342.0,0.830,738,0
18291,0.970,710,4446.0,1381.0,10942.0,16309825.0,0.970,710,0
18292,1.170,741,4445.0,1384.0,10930.0,16374139.0,1.170,741,0
18293,1.080,703,4497.0,1397.0,10936.0,16271165.0,1.080,703,0
18294,1.170,756,4496.0,1368.0,10923.0,16263636.0,1.170,756,0
18295,1.210,713,4436.0,1387.0,10945.0,16240389.0,1.210,713,0
18296,0.920,727,4454.0,1391.0,10917.0,16093877.0,0.920,727,0
18297,1.050,730,4454.0,1376.0,10899.0,16055806.0,1.050,730,0
18298,0.910,715,4382.0,1384.0,10877.0,15976450.0,0.910,715,0
18299,1.350,754,4466.0,1375.0,10865.0,15983062.0,1.350,754,0
18300,0.910,708,4420.0,1399.0,10898.0,16037613.0,0.910,708,0
18301,1.330,720,4428.0,1385.0,10852.0,16040890.0,1.330,720,0
18302,1.280,753,4372.0,1388.0,10870.0,16008190.0,1.280,753,0
18303,1.050,733,4360.0,1389.0,10823.0,15841550.0,1.050,733,0
18304,0.960,726,4370.0,1427.0,10799.0,15878154.0,0.960,726,0
18305,0.990,756,4383.0,1376.0,10814.0,15904343.0,0.990,756,0
18306,1.170,696,4387.0,1399.0,10763.0,15937672.0,1.170,696,0
18307,0.950,730,4405.0,1393.0,10771.0,15938076.0,0.950,730,0
18308,1.050,745,4379.0,1365.0,10755.0,15908985.0,1.050,745,0
18309,1.170,767,4408.0,1397.0,10796.0,16019984.0,1.170,767,0
18310,0.880,744,4444.0,1401.0,10796.0,16078884.0,0.880,744,0
18311,0.930,736,4472.0,1387.0,10804.0,16133023.0,0.930,736,0
18312,1.20,745,4423.0,1405.0,10781.0,16153413.0,1.20,745,0
18313,1.150,720,4423.0,1387.0,10782.0,16141266.0,1.150,720,0
18314,0.980,760,4466.0,1412.0,10740.0,16170902.0,0.980,760,0
18315,1.040,736,4469.0,1405.0,10784.0,16147782.0,1.040,736,0
18316,1.050,727,4449.0,1373.0,10779.0,16174534.0,1.050,727,0
18317,1.070,724,4419.0,1384.0,10745.0,16119596.0,1.070,724,0
18318,1.270,782,4480.0,1391.0,10737.0,16040518.0,1.270,782,0
18319,0.990,733,4520.0,1413.0,10723.0,16077912.0,0.990,733,0
18320,0.930,723,4549.0,1390.0,10711.0,16175340.0,0.930,723,0
18321,0.910,776,4501.0,1395.0,10719.0,16114824.0,0.910,776,0
18322,0.870,710,4448.0,1388.0,10733.0,16108214.0,0.870,710,0
18323,1.230,728,4443.0,1392.0,10745.0,16071630.0,1.230,728,0
18324,1.190,745,4523.0,1385.0,10738.0,16187432.0,1.190,745,0
18325,1.270,739,4493.0,1384.0,10722.0,16154122.0,1.270,739,0
18326,0.990,746,4470.0,1403.0,10735.0,16098652.0,0.990,746,0
18327,1.290,716,4458.0,1411.0,10710.0,16113695.0,1.290,716,0
18328,1.240,723,4502.0,1366.0,10697.0,16131591.0,1.240,723,0
18329,1.230,744,4461.0,1408.0,10680.0,16135968.0,1.230,744,0
18330,1.270,762,4487.0,1408.0,10735.0,16113896.0,1.270,762,0
